Date,City,Cause of Death
8/17/11,Armeria -  Colima -  Mexico,Veh. Accid-Pedestr.
8/21/11,Autlan -  Jalisco -  Mexico,Homicide
8/22/11,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
8/22/11,Tecate -  Baja California -  Mexico,Suicide
8/29/11,Nuevo Leon -  Mexico,Homicide
8/30/11,Teuchitlan -  Jalisco -  Mexico,Other Accident
9/2/11,Rosarito -  Baja California -  Mexico,Homicide
9/3/11,Puerto Penasco -  Sonora -  Mexico,Veh. Accid-Motorcy.
9/5/11,Progreso -  Yucatan -  Mexico,Homicide
9/6/11,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
9/8/11,Cozumel -  Quintana Roo -  Mexico,Veh. Accid-Motorcy.
9/9/11,Cd. Del Carmen -  Campeche -  Mexico,Maritime Accident
9/9/11,Cd. Del Carmen -  Quintana Roo -  Mexico,Maritime Accident
9/9/11,Cd. Del Carmen -  Quintana Roo -  Mexico,Drowning
9/10/11,Tijuana -  Baja California -  Mexico,Homicide
9/14/11,Ciudad Juarez -  Chihuahua -  Mexico,Drug-Related
9/16/11,Hermosillo -  Sonora -  Mexico,Veh. Accid-Auto
9/20/11,Nogales -  Sonora -  Mexico,Veh. Accid-Motorcy.
9/23/11,Nogales -  Sonora -  Mexico,Homicide
9/24/11,Santa Ana -  Sonora -  Mexico,Veh. Accid-Auto
9/25/11,Tijuana -  Baja California -  Mexico,Suicide
9/26/11,Mexicali -  Baja California -  Mexico,Suicide
9/28/11,Nayarit -  Mexico,Drowning
9/28/11,Tlaquepaque -  Jalisco -  Mexico,Other Accident
9/29/11,Rosarito -  Baja California -  Mexico,Homicide
10/2/11,Miguel Aleman -  Tamaulipas -  Mexico,Veh. Accid-Auto
10/4/11,Ensenada Baja California -  Mexico,Homicide
10/4/11,Tijuana -  Baja California -  Mexico,Drug-Related
10/5/11,Tijuana -  Baja California -  Mexico,Suicide
10/6/11,Tijuana -  Baja California -  Mexico,Suicide
10/9/11,Galeana -  Nuevo Leon -  Mexico,Veh. Accid-Auto
10/10/11,Sonoyto -  Sonora -  Mexico,Veh. Accid-Auto
10/12/11,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/15/11,Mexicali -  Baja California -  Mexico,Homicide
10/16/11,Cozumel -  Quintana Roo -  Mexico,Drowning
10/17/11,Hermosillo -  Sonora -  Mexico,Suicide
10/17/11,Tijuana -  Baja California -  Mexico,Homicide
10/18/11,Ciudad Juarez -  Chihuahua -  Mexico,Suicide
10/19/11,Ensenada Baja California -  Mexico,Homicide
10/21/11,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/21/11,Tijuana -  Baja California -  Mexico,Veh. Accid-Auto
10/25/11,Puerto Penasco -  Sonora -  Mexico,Drowning
10/26/11,Altamira -  Tamaulipas -  Mexico,Homicide
10/26/11,Rosarito -  Baja California -  Mexico,Homicide
10/27/11,Ensenada Baja California -  Mexico,Homicide
10/29/11,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/29/11,Guasave -  Sinaloa -  Mexico,Homicide
10/30/11,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/31/11,Tijuana -  Baja California -  Mexico,Air Accident
11/4/11,Compostela -  Nayarit -  Mexico,Veh. Accid-Motorcy.
11/5/11,Garcia -  Nuevo Leon -  Mexico,Homicide
11/7/11,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
11/12/11,Cozumel -  Quintana Roo -  Mexico,Drowning
11/12/11,Salvatierra -  Guanajuato -  Mexico,Homicide
11/15/11,Matamoros -  Tamaulipas -  Mexico,Homicide
11/15/11,Mexicali -  Baja California -  Mexico,Homicide
11/15/11,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
11/17/11,Cozumel -  Quintana Roo -  Mexico,Veh. Accid-Motorcy.
11/17/11,San Miguel Allende -  Guanajuato -  Mexico,Other Accident
11/19/11,Diaz Ordaz -  Tamaulipas -  Mexico,Veh. Accid-Auto
11/21/11,Cozumel -  Quintana Roo -  Mexico,Drowning
11/21/11,Ixtlahuacan -  Jalisco -  Mexico,Homicide
11/21/11,Rosarito -  Baja California -  Mexico,Suicide
11/23/11,Puerto Vallarta -  Jalisco -  Mexico ,Homicide
11/25/11,Tijuana -  Baja California -  Mexico,Veh. Accid-Auto
11/29/11,Chipala -  Jalisco -  Mexico,Homicide
12/3/11,Villamar -  Michoacan -  Mexico,Veh. Accid-Auto
12/4/11,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
12/5/11,Nogales -  Sonora -  Mexico,Homicide
12/7/11,Tanhuato -  Michoacan -  Mexico,Veh. Accid-Auto
12/12/11,Tijuana -  Baja California -  Mexico,Homicide
12/16/11,Riviera Maya -  Quintana Roo -  Mexico,Drowning
12/17/11,Ensenada Baja California -  Mexico,Veh. Accid-Auto
12/17/11,Galeana -  Nuevo Leon -  Mexico,Veh. Accid-Auto
12/17/11,Mexicali -  Baja California -  Mexico,Veh. Accid-Auto
12/17/11,Mexicali -  Baja California -  Mexico,Veh. Accid-Auto
12/18/11,Tijuana -  Baja California -  Mexico,Veh. Accid-Auto
12/22/11,La Guamuchilera -  Sinaloa -  Mexico,Homicide
12/22/11,Panuco -  Veracruz -  Mexico,Homicide
12/25/11,Isla Mujeres -  Quintana Roo -  Mexico,Veh. Accid-Motorcy.
12/31/11,Puerta Vallarta -  Jalisco -  Mexico,Suicide
1/2/12,Ramos Arizpe -  Coahuila -  Mexico,Vehicle Accident - Auto
1/2/12,Ramos Arizpe -  Coahuila -  Mexico,Vehicle Accident - Auto
1/3/12,Hermosillo -  Sonora -  Mexico,Vehicle Accident - Auto
1/3/12,Mineral Del Monte -  Hidalgo -  Mexico,Other Accident
1/3/12,Nuevo Laredo -  Tamaulipas -  Mexico,Suicide
1/3/12,Puerto Vallarta -  Jalisco -  Mexico -  Mexico,Vehicle Accident - Pedestrian
1/3/12,Valle de Mexicali -  Baja California -  Mexico,Homicide
1/6/12,Lazaro Cardenas -  Michoacan -  Mexico,Drowning
1/7/12,Cancun -  Quintana Roo -  Mexico,Other Accident
1/7/12,San Quintin -  Baja California -  Mexico,Homicide
1/8/12,Loreto -  Baja California Sur -  Mexico,Vehicle Accident - Auto
1/10/12,Cerralvo -  Nuevo Leon -  Mexico,Homicide
1/11/12,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
1/13/12,Cancun -  Quintana Roo -  Mexico,Drowning
1/18/12,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
1/20/12,Playa De Tijuana -  Baja California -  Mexico,Homicide
1/21/12,Cancun -  Quintana Roo -  Mexico,Other Accident
1/22/12,Rosarito -  Baja California -  Mexico,Suicide
1/23/12,Ciudad Miguel Aleman - Tamaulipas -  Mexico,Vehicle Accident - Auto
1/23/12,Nayarit -  Nayarit -  Mexico,Vehicle Accident - Pedestrian
1/28/12,Tijuana -  Baja California -  Mexico,Homicide
1/29/12,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
1/30/12,Tecate -  Baja California -  Mexico,Homicide
1/31/12,Santiago -  Nuevo Leon -  Mexico,Homicide
1/31/12,Santiago -  Nuevo Leon -  Mexico,Homicide
2/13/12,Cabo San Lucas -  Baja California Sur -  Mexico,Suicide
2/17/12,Bahia De Banderas -  Nayarit -  Mexico,Drowning
2/17/12,Villa Guerrero -  Mexico -  Mexico,Drowning
2/19/12,Tijuana -  Baja California -  Mexico,Homicide
2/19/12,Tijuana -  Baja California -  Mexico,Homicide
2/20/12,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
2/26/12,Tijuana -  Baja California -  Mexico,Suicide
2/27/12,San Jose Del Cabo -  Baja California Sur -  Mexico,Suicide
2/28/12,Cancun -  Quintana Roo -  Mexico,Drowning
2/28/12,Ciudad Guzman -  Jalisco -  Mexico,Vehicle Accident - Auto
2/29/12,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
2/29/12,San Clemente De Lima -  Nayarit -  Mexico,Homicide
3/3/12,Ciudad Valle Hermoso - Tamaulipas -  Mexico,Homicide
3/4/12,Donato Guerra Canatlan -  Durango -  Mexico,Vehicle Accident - Auto
3/4/12,Mazatlan -  Sinaloa -  Mexico,Vehicle Accident - Pedestrian
3/4/12,Pachuca -  Hidalgo -  Mexico,Homicide
3/5/12,Ciudad Juarez -  Chihuahua -  Mexico,Other Accident
3/7/12,Rosarito -  Baja California -  Mexico,Vehicle Accident - Auto
3/11/12,Chapala -  Jalisco -  Mexico,Vehicle Accident - Auto
3/11/12,San Felipe -  Baja California -  Mexico,Vehicle Accident - Auto
3/15/12,Guaymas -  Sonora -  Mexico,Vehicle Accident - Auto
3/16/12,Cancun -  Quintana Roo -  Mexico,Drowning
3/18/12,Cancun -  Quintana Roo -  Mexico,Drowning
3/19/12,Cozumel -  Quintana Roo -  Mexico,Vehicle Accident - Motorcycle
3/20/12,Guadalajara -  Jalisco -  Mexico,Other Accident
3/20/12,Hermosillo -  Sonora -  Mexico,Vehicle Accident - Bus
3/20/12,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
3/21/12,San Luis Potosi -  San Luis Potosi -  Mexico,Vehicle Accident - Pedestrian
3/24/12,Matamoros -  Tamaulipas -  Mexico,Vehicle Accident - Auto
3/26/12,Puerto Vallarta -  Jalisco -  Mexico,Homicide
3/26/12,Puerto Vallarta -  Jalisco -  Mexico,Homicide
3/31/12,Tijuana -  Baja California -  Mexico,Suicide
4/1/12,Culiacan -  Sinaloa -  Mexico,Vehicle Accident - Pedestrian
4/2/12,San Luis Potosi -  San Luis Potosi -  Mexico,Other Accident
4/4/12,Soto La Marina -  Tamaulipas -  Mexico,Homicide
4/7/12,Mexico -  Distrito Federal -  Mexico,Suicide
4/7/12,Rosarito -  Baja California -  Mexico,Drowning
4/7/12,Tijuana -  Baja California -  Mexico,Vehicle Accident - Auto
4/10/12,Cozumel -  Quintana Roo -  Mexico,Vehicle Accident - Other
4/10/12,Mexico,Vehicle Accident - Auto
4/10/12,Puerto Morelos -  Quintana Roo -  Mexico,Drowning
4/14/12,Puerto Vallarta -  Jalisco -  Mexico,Vehicle Accident - Motorcycle
4/15/12,Lampazos -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
4/15/12,Rosarito -  Baja California -  Mexico,Vehicle Accident - Auto
4/16/12,Mexico -  Distrito Federal -  Mexico,Homicide
4/22/12,Ciudad Del Carmen -  Campeche -  Mexico,Maritime Accident
4/25/12,Imuris -  Sonora -  Mexico,Homicide
4/26/12,San Cristobal De Las Casas -  Chiapas -  Mexico,Suicide
4/28/12,San Quintin -  Baja California -  Mexico,Vehicle Accident - Auto
5/2/12,Rosarito -  Baja California -  Mexico,Vehicle Accident - Auto
5/2/12,Tehuantepec -  Oaxaca -  Mexico,Drowning
5/4/12,Guadalajara -  Jalisco -  Mexico,Other Accident
5/6/12,Villa De Cos -  Zacatecas -  Mexico,Vehicle Accident - Auto
5/8/12,Mexicali -  Baja California -  Mexico,Homicide
5/13/12,La Pila -  San Luis Potosi -  Mexico,Vehicle Accident - Auto
5/13/12,Merida -  Yucatan -  Mexico,Homicide
5/14/12,Oaxaca -  Oaxaca -  Mexico,Other Accident
5/15/12,San Felipe -  Baja California -  Mexico,Vehicle Accident - Auto
5/16/12,La Paz -  Baja California Sur -  Mexico,Drowning
5/19/12,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
5/19/12,San Ignacio -  Sinaloa -  Mexico,Homicide
5/20/12,Santa Rosalia -  Baja California Sur -  Mexico,Vehicle Accident - Auto
5/21/12,Puerto Morelos -  Quintana Roo -  Mexico,Drowning
5/22/12,Tijuana -  Baja California -  Mexico,Vehicle Accident - Auto
5/23/12,Soto La Marina -  Tamaulipas -  Mexico,Vehicle Accident - Auto
5/25/12,La Paz -  Baja California Sur -  Mexico,Suicide
5/25/12,Tijuana -  Baja California -  Mexico,Homicide
5/27/12,Guadalajara -  Jalisco -  Mexico,Vehicle Accident - Pedestrian
5/27/12,Reynosa -  Tamaulipas -  Mexico,Vehicle Accident - Auto
5/28/12,Tijuana -  Baja California -  Mexico,Vehicle Accident - Pedestrian
6/2/12,El Fuerte -  Sinaloa -  Mexico,Air Accident
6/2/12,Tijuana -  Baja California -  Mexico,Vehicle Accident - Auto
6/4/12,Cancun -  Quintana Roo -  Mexico,Suicide
6/8/12,Riviera Maya -  Quintana Roo -  Mexico,Drowning
6/9/12,Tijuana -  Baja California -  Mexico,Homicide
6/10/12,Fronteras -  Sonora -  Mexico,Vehicle Accident - Auto
6/11/12,Nogales -  Sonora -  Mexico,Homicide
6/12/12,Tijuana -  Baja California -  Mexico,Drug-Related
6/15/12,Jerez -  Zacatecas -  Mexico,Homicide
6/18/12,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
6/24/12,Soto La Marina -  Tamaulipas -  Mexico,Homicide
6/28/12,Atecuaro -  Michoacan -  Mexico,Other Accident
6/30/12,Mexico -  Distrito Federal -  Mexico,Other Accident
7/3/12,Tototlan -  Jalisco -  Mexico,Vehicle Accident - Auto
7/4/12,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
7/4/12,Motul -  Yucatan -  Mexico,Other Accident
7/5/12,Fresnillo -  Zacatecas -  Mexico,Vehicle Accident - Auto
7/6/12,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
7/6/12,Playa del Carmen -  Quintana Roo -  Mexico,Drowning
7/7/12,Galeana -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
7/7/12,Tultitlan -  Mexico,Vehicle Accident - Auto
7/8/12,Villamar -  Michoacan -  Mexico,Vehicle Accident - Auto
7/11/12,El Cortijo -  Queretaro -  Mexico,Other Accident
7/12/12,Cueramaro -  Guanajuato -  Mexico,Other Accident
7/14/12,Cancun -  Quintana Roo -  Mexico,Drowning
7/17/12,Chapala -  Jalisco -  Mexico,Homicide
7/17/12,Los Reyes -  Michoacan -  Mexico,Vehicle Accident - Auto
7/22/12,Rosarito -  Baja California -  Mexico,Vehicle Accident - Motorcycle
7/22/12,Tijuana -  Baja California -  Mexico,Homicide
7/22/12,Tijuana -  Baja California -  Mexico,Homicide
7/23/12,Cancun -  Quintana Roo -  Mexico,Drowning
7/24/12,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
7/24/12,Casimiro Castillo -  Jalisco -  Mexico,Vehicle Accident - Auto
7/24/12,Casimiro Castillo -  Jalisco -  Mexico,Vehicle Accident - Auto
7/24/12,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
7/25/12,Asientos -  Aguascalientes -  Mexico,Vehicle Accident - Auto
7/25/12,Victoria -  Tamaulipas -  Mexico,Other Accident
7/28/12,San Felipe -  Baja California -  Mexico,Vehicle Accident - Auto
7/28/12,San Felipe -  Baja California -  Mexico,Vehicle Accident - Auto
7/28/12,San Luis Rio Colorado -  Sonora -  Mexico,Homicide
7/30/12,Santiaguillo -  Guanajuato -  Mexico,Homicide
7/30/12,Tlanipatlan -  Guerrero,Other Accident
8/4/12,Cd Juarez -  Chihuahua -  Mexico,Homicide
8/4/12,Escobedo -  Nuevo Leon -  Mexico,Homicide
8/4/12,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
8/4/12,Zacatecas -  Zacatecas -  Mexico,Vehicle Accident - Auto
8/4/12,Zacatecas -  Zacatecas -  Mexico,Vehicle Accident - Auto
8/5/12,Guadalajara -  Jalisco -  Mexico,Homicide
8/6/12,Caborca -  Sonora -  Mexico,Vehicle Accident - Auto
8/7/12,Acapulco -  Guerrero -  Mexico,Drowning
8/7/12,Caborca -  Sonora -  Mexico,Vehicle Accident - Auto
8/7/12,Sonora -  Acapulco -  Mexico,Vehicle Accident - Auto
8/7/12,Sonora -  Acapulco -  Mexico,Vehicle Accident - Auto
8/10/12,Cd Juarez -  Chihuahua -  Mexico,Homicide
8/12/12,Chihuahua -  Chihuahua -  Mexico,Homicide
8/13/12,San Miguel de Allende -  Guanajuato -  Mexico,Suicide
8/15/12,Todos Santos -  Baja California Sur -  Mexico,Vehicle Accident - Auto
8/15/12,Vallecillo -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
8/17/12,Torreon -  Coahuila -  Mexico,Homicide
8/22/12,Elota -  Sinaloa -  Mexico,Vehicle Accident - Auto
8/23/12,Atzalan -  Veracruz -  Mexico,Homicide
8/23/12,Cerralvo -  Nuevo Leon -  Mexico,Homicide
8/26/12,Tehuacan -  Puebla -  Mexico,Vehicle Accident - Auto
8/30/12,Cancun -  Quintana Roo -  Mexico,Other Accident
8/31/12,Tepic -  Nayarit -  Mexico,Vehicle Accident - Auto
9/1/12,Tijuana - Baja California,Homicide
9/2/12,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
9/3/12,Los Mochis -  Sinaloa -  Mexico,Homicide
9/5/12,Tijuana -  Baja California -  Mexico,Homicide
9/8/12,Ciudad Mier - Tamaulipas -  Mexico,Vehicle Accident - Auto
9/8/12,Mazatlan -  Sinaloa -  Mexico,Homicide
9/8/12,San Luis Potosi -  San Luis Potosi -  Mexico,Vehicle Accident - Auto
9/8/12,Tototlan -  Jalisco -  Mexico,Vehicle Accident - Auto
9/9/12,Etla -  Oaxaca -  Mexico,Vehicle Accident - Auto
9/11/12,Naucalpan de Juarez -  Mexico,Homicide
9/17/12,Cancun -  Quintana Roo -  Mexico,Suicide
9/19/12,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
9/19/12,Chetumal -  Quintana Roo -  Mexico,Vehicle Accident - Auto
9/19/12,Puerto Penasco -  Sonora -  Mexico,Suicide
9/24/12,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
9/26/12,Tijuana -  Baja California -  Mexico,Homicide
10/1/12,Uriangato -  Guanajuato -  Mexico,Homicide
10/4/12,Puerto Vallarta -  Jalisco -  Mexico,Drowning
10/5/12,Zapopan -  Jalisco -  Mexico,Vehicle Accident - Auto
10/9/12,Cozumel -  Quintana Roo -  Mexico,Drowning
10/11/12,Cancun -  Quintana Roo -  Mexico,Drowning
10/23/12,Chapala -  Jalisco -  Mexico,Other Accident
10/23/12,Nuevo Laredo -  Tamaulipas,Homicide
10/25/12,Playa del Carmen -  Quintana Roo -  Mexico,Drowning
10/26/12,Cd. Juarez -  Chihuahua -  Mexico,Suicide
10/26/12,Mocorito -  Sinaloa -  Mexico,Vehicle Accident - Bus
10/28/12,Acapulco -  Guerrero -  Mexico,Homicide
10/29/12,Tonala -  Jalisco -  Mexico,Homicide
11/2/12,Oaxaca -  Oaxaca -  Mexico,Suicide
11/4/12,San Luis Potosi -  San Luis Potosi -  Mexico,Vehicle Accident - Auto
11/4/12,Tijuana -  Baja California -  Mexico,Homicide
11/5/12,Matamoros -  Tamaulipas -  Mexico,Homicide
11/5/12,Mexico -  Distrito Federal -  Mexico,Suicide
11/5/12,Puerto Vallarta -  Jalisco -  Mexico,Vehicle Accident - Auto
11/7/12,Ensenada -  Baja California -  Mexico,Suicide
11/9/12,Caborca -  Sonora -  Mexico,Vehicle Accident - Motorcycle
11/9/12,Ensenada -  Baja California -  Mexico,Homicide
11/12/12,Merida -  Yucatan -  Mexico,Homicide
11/15/12,San Quintin -  Baja California -  Mexico,Vehicle Accident - Auto
11/17/12,Cozumel -  Quintana Roo -  Mexico,Vehicle Accident - Auto
11/17/12,Cozumel -  Quintana Roo -  Mexico,Vehicle Accident - Auto
11/21/12,Jalpa -  Zacatecas -  Mexico,Vehicle Accident - Auto
11/24/12,Ixtapa -  Guerrero -  Mexico,Suicide
11/24/12,Tijuana -  Baja California -  Mexico,Homicide
11/25/12,Culiacan -  Sinaloa -  Mexico,Vehicle Accident - Auto
11/29/12,Cancun -  Quintana Roo -  Mexico,Other Accident
12/1/12,Nuevo Vallarta -  Nayarit -  Mexico,Suicide
12/3/12,San Cristobal de las Casas -  Chiapas -  Mexico,Other Accident
12/5/12,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
12/9/12,Iturbide -  Nuevo Leon -  Mexico,Air Accident
12/9/12,Iturbide -  Nuevo Leon -  Mexico,Air Accident
12/10/12,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
12/13/12,Ures -  Sonora -  Mexico,Maritime Accident
12/13/12,Ures -  Sonora -  Mexico,Veh. Accid-Other
12/14/12,Rosarito -  Baja California -  Mexico,Homicide
12/15/12,El Salto -  Jalisco -  Mexico,Homicide
12/16/12,Tijuana -  Baja California -  Mexico,Vehicle Accident - Auto
12/17/12,Teul De Gonzalez Gallo -  Zacatecas -  Mexico,Homicide
12/18/12,Galeana -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
12/18/12,Galeana -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
12/18/12,Galeana -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
12/19/12,Los Barriles -  Baja California Sur -  Mexico,Suicide
12/20/12,El Salto -  Jalisco -  Mexico,Homicide
12/21/12,Guerrero State -  Mexico,Suicide
12/22/12, Chihuahua -  Chihuahua -  Mexico,Vehicle Accident - Auto
12/23/12, Nogales -  Sonora -  Mexico,Homicide
12/23/12,Puerto Vallarta -  Jalisco -  Mexico,Drowning
12/24/12,Ciudad Obregon -  Sonora -  Mexico,Homicide
12/26/12,Mazatlan -  Sinaloa -  Mexico,Suicide
12/26/12,Tijuana -  Baja California -  Mexico,Vehicle Accident - Auto
12/27/12,Ensenada -  Baja California -  Mexico,Vehicle Accident - Auto
12/27/12,Ensenada -  Baja California -  Mexico,Vehicle Accident - Auto
12/28/12,Sabinas Hidalgo -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
12/30/12,Tequila -  Jalisco -  Mexico,Homicide
12/31/12,Chapala -  Jalisco -  Mexico,Suicide
1/2/13,Cancun -  Mexico,Homicide
1/2/13,San Luis Potosi -  Mexico,Homicide
1/8/13,Cancun -  Mexico,Drowning
1/8/13,Cancun -  Mexico,Drowning
1/11/13,Akumal -  Quintana Roo -  Mexico,Drowning
1/11/13,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
1/12/13,Tulum -  Quintana Roo -  Mexico,Drowning
1/13/13,Cancun -  Mexico,Suicide
1/13/13,Tijuana -  Baja California -  Mexico,Homicide
1/15/13,Cozumel -  Mexico,Air Accident
1/17/13,La Paz -  Baja California Sur -  Mexico,Veh. Accid-Auto
1/17/13,La Paz -  Baja California Sur -  Mexico,Veh. Accid-Auto
1/19/13,Cancun -  Mexico,Drowning
1/21/13,Fresnillo -  Zacatecas -  Mexico,Other Accident
1/21/13,Mata Loma -  Veracruz -  Mexico,Suicide
1/25/13,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
1/29/13,Monterrey -  Nuevo Leon -  Mexico,Veh. Accid-Auto
1/30/13,San Miguel Allende -  Guanajuato -  Mexico,Homicide
2/1/13,Nuevo Vallarta -  Nayarit -  Mexico,Other Accident
2/2/13,Magdalena De Kino -  Sonora -  Mexico,Veh. Accid-Auto
2/2/13,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
2/2/13,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
2/2/13,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
2/3/13,Ensenada -  Baja California -  Mexico,Veh. Accid-Other
2/3/13,Villa Jimenez -  Michoacan -  Mexico,Veh. Accid-Auto
2/5/13,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
2/5/13,Nogales -  Jala Nayarit -  Mexico,Veh. Accid-Auto
2/7/13,Tepeji del Rio -  Hidalgo -  Mexico,Veh. Accid-Motorcy.
2/8/13,Cancun -  Mexico,Suicide
2/10/13,Cozumel -  Mexico,Drowning
2/10/13,Rosarito -  Baja California -  Mexico,Homicide
2/10/13,Zapopan -  Jalisco -  Mexico,Homicide
2/12/13,Guaymas -  Sonora -  Mexico,Suicide
2/19/13,Mexicali -  Baja California -  Mexico,Homicide
2/19/13,Mexicali -  Baja California -  Mexico,Homicide
2/20/13,Zihuatanejo -  Guerrero -  Mexico,Suicide
2/23/13,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
2/23/13,San Francisco del Rincon -  Guanajuato -  Mexico,Other Accident
2/24/13,Colima -  Mexico,Homicide
2/24/13,Lomas De Padierna  - Mexico Distrito Federal -  Mexico,Homicide
2/24/13,Tijuana -  Mexico,Homicide
2/26/13,Cozumel -  Mexico,Drowning
2/26/13,Tijuana -  Mexico,Drug-Related
2/28/13,Sayulita -  Nayarit -  Mexico,Drowning
3/1/13,La Huerta -  Jalisco -  Mexico,Suicide
3/3/13,Puerto Vallarta -  Jalisco -  Mexico,Suicide
3/3/13,Puerto Vallarta -  Jalisco -  Mexico,Drowning
3/5/13,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
3/5/13,Guadalajara -  Jalisco -  Mexico,Homicide
3/7/13,San Jose del Cabo -  BCS -  Mexico,Veh. Accid-Auto
3/8/13,Cancun -  Mexico,Veh. Accid-Auto
3/9/13,Puerto Morelos -  Quintana Roo -  Mexico,Veh. Accid-Other
3/10/13,Reynosa -  Tamaulipas -  Mexico,Drug-Related
3/10/13,Rosarito -  Baja California -  Mexico,Veh. Accid-Motorcy.
3/10/13,Rosarito -  Baja California -  Mexico,Homicide
3/17/13,Tijuana -  Baja Caifornia -  Mexico,Homicide
3/17/13,Tijuana -  Baja Claifornia -  Mexico,Veh. Accid-Pedestr.
3/19/13,Cabo San Lucas -  Mexico,Other Accident
3/23/13,San Luis Rio Colorado -  Sonora -  Mexico,Veh. Accid-Auto
3/23/13,Tijuana -  Baja Claifornia -  Mexico,Veh. Accid-Auto
3/25/13,San Luis Rio Colorado -  Sonora -  Mexico,Homicide
3/28/13,Tijuana -  Baja California -  Mexico,Veh. Accid-Pedestr.
3/29/13,Juarez -  Chihuahua -  Mexico,Veh. Accid-Auto
3/30/13,Tijuana -  Baja California -  Mexico,Homicide
4/1/13,Guadalajara -  Jalisco -  Mexico,Homicide
4/2/13,Isla Mujeres -  Quintana Roo -  Mexico,Drowning
4/3/13,Tijuana -  Baja California -  Mexico,Homicide
4/5/13,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
4/6/13,Los Barriles -  BCS -  Mexico,Suicide
4/7/13,Tijuana -  Baja California -  Mexico,Homicide
4/9/13,Zapopan -  Jalisco -  Mexico,Homicide
4/10/13,Agua Prieta -  Sonora -  Mexico,Homicide
4/10/13,Tijuana -  Baja California -  Mexico,Homicide
4/10/13,Tijuana -  Baja California -  Mexico,Homicide
4/12/13,Tijuana -  Baja California -  Mexico,Homicide
4/21/13,Acapulco -  Guerrero -  Mexico,Veh. Accid-Auto
4/27/13,Cancun -  Mexico,Other Accident
4/29/13,Loreto -  Baja California -  Mexico,Veh. Accid-Motorcy.
5/2/13,Puerto Vallarta -  Jalisco -  Mexico,Homicide
5/5/13,Arteaga -  Coahuila -  Mexico,Homicide
5/5/13,San Luis Rio Colorado -  Sonora -  Mexico,Veh. Accid-Auto
