Date,City,Cause of Death
10/11/02,Petchkasem Road -  Ban Namjan Krabi Noi -  Muang -  Krabi -  Thailand,Veh. Accident-Motorcycle
11/2/02,Bang Phli -  Sumut Prakan -  Thailand,Other Accident
11/8/02,Dusit -  Bangkok -  Thailand,Suicide
11/23/02,Banglamung -  Chonburi -  Thailand,Suicide
11/23/02,Taling Ngam -  Koh Samui -  Surat Thani -  Thailand,Veh. Accident-Motorcycle
12/31/02,Muang -  Krabi -  Thailand,Veh. Accident-Auto
12/31/02,Muang -  Krabi -  Thailand,Veh. Accident-Auto
1/10/03,Mueng -  Udornthani -  Thailand,Other Accident
1/15/03,Phra Nakhon -  Bangkok -  Thailand,Drug-Related
3/8/03,Banglamung -  Chonburi -  Thailand,Suicide
3/10/03,Banglamung -  Chonburi -  Thailand,Other Accident
3/11/03,Banglamung -  Chonburi -  Thailand,Suicide
3/19/03,Nong Prue -  Bang Lamung -  Chonburi -  Thailand,Homicide
3/21/03,Road In Soi Photisan -  Moo 5 -  Na Klua -  Banglamung -  Chonburi -  Thailand,Veh. Accident-Motorcycle
3/26/03,On Chiang Mai - Lamphun Road -  A. Sarapee -  Chiang Mai -  Thailand,Veh. Accident-Motorcycle
4/7/03,Hasadisewee Road -  A. Muang -  Chiang Mai -  Thailand,Veh. Accident-Motorcycle
5/8/03,Chonburi -  Thailand,Veh. Accident-Motorcycle
6/6/03,Sai Rop Ko Road -  Bor Phut -  Ko Samui -  Surat Thani -  Thailand,Veh. Accident-Motorcycle
7/16/03,Chiang Mai -  Thailand,Veh. Accident-Motorcycle
7/20/03,Banglamung -  Chonburi -  Thailand,Suicide
9/24/03,Banglamung -  Chonburi -  Thailand,Suicide
11/17/03,Chiang Mai -  Thailand,Veh. Accident-Motorcycle
12/11/03,Bangkok -  Thailand,Suicide
12/18/03,Phitsanulok -  Thailand,Veh. Accident-Motorcycle
12/25/03,Bang Rak -  Bangkok -  Thailand,Drug-Related
12/28/03,Patumwan -  Bangkok -  Thailand,Homicide
12/31/03,Ang Thong -  Koh Samui -  Surat Thani -  Thailand,Drowning
1/11/04,In Front Of Yakult Co. -  Ltd. -  Vibhavadi Rangsit Road -  Chatuchak -  Bangkok -  Thailand,Veh. Accident-Auto
1/12/04,A. Mae Rim -  Chiang Mai -  Thailand,Other Accident
1/14/04,Soi Sukhumvit 105 -  Bang Na -  Bangkok -  Thailand,Veh. Accident-Auto
3/5/04,Mueng -  Ranong -  Thailand,Drowning
3/16/04,Nai Muang -  Muang -  Surin -  Thailand,Veh. Accident-Motorcycle
4/4/04,Bangkok -  Thailand,Suicide
4/4/04,Bangkok -  Thailand,Suicide
4/11/04,Bangkok -  Thailand,Suicide
4/24/04,404/67 Moo 9 -  Nong Prue -  Banglamung -  Chonburi -  Thailand,Other Accident
5/14/04,Chiang Mai -  Thailand,Homicide
5/27/04,Na Klua -  Banglamung -  Chonburi -  Thailand,Veh. Accident-Motorcycle
6/1/04,Muang -  Phuket -  Thailand,Drowning
6/12/04,Chang Phuak -  Chiang Mai -  Thailand,Drug-Related
6/19/04,Khlong Phlu Waterfall -  Moo 4 -  Koh Chang -  Koh Chang -  Trat -  Thailand,Drowning
7/3/04,57 Patong Subdistrict -  Katu -  Phuket -  Thailand,Drowning
7/13/04,Patong -  Katu -  Phuket -  Thailand,Suicide
7/19/04,Pattaya -  Thailand,Suicide
8/2/04,Ratchmanka Road -  A. Maung -  Chiang Mai -  Thailand,Drug-related
8/11/04,Nang Yuan Resort Island -  Koh Pangan District -  Surathani Province -  Thailand,Drowning
9/18/04,Meechai -  Muang -  Nong Khai -  Thailand,Homicide
9/23/04,Sai Rob Koh Road -  Mae Nam -  Koh Samui -  Surathani -  Thailand,Veh. Accident-Motorcycle
10/5/04,Phra Baramee Road -  Patong -  Katu -  Phuket -  Thailand,Veh. Accident-Motorcycle
10/9/04,Nong Prue -  Bang Lamung -  Chonburi -  Thailand,Suicide
11/6/04,Rong Muang -  Pathumwan -  Bangkok,Homicide
11/23/04,Village No. 5 -  Chalong Subdistrict -  Mugng Phuket District -  Phuket Province,Veh. Accident-Motorcycle
11/29/04,Sai Ormkhao Road -  Nong Prue -  Bang Lamung -  Chonburi -  Thailand,Veh. Accident-Auto
12/13/04,Bangkok -  Thailand,Suicide
12/23/04,Bang Lamung -  Chonburi -  Thailand,Suicide
12/26/04,Bangtao Beach -  Cheangthalay -  Thalang -  Phuket -  Thailand,Disaster
12/26/04,Khao Lak -  Khuk Khak Subdistrict -  Takuapa District -  Pangnga Province -  Thailand,Disaster
12/26/04,Khao Lak -  Khuk Khak Subdistrict -  Takuapa District -  Pangnga Province -  Thailand,Disaster
12/26/04,Khao Lak -  Khuk Khak Subdistrict -  Takuapa District -  Pangnga Province -  Thailand,Disaster
12/26/04,Khao Lak -  Khuk Khak Subdistrict -  Takuapa District -  Pangnga Province -  Thailand,Disaster
12/26/04,Khao Lak -  Khuk Khak Subdistrict -  Takuapa District -  Pangnga Province -  Thailand,Disaster
12/26/04,Khao Lak -  Khuk Khak Subdistrict -  Takuapa District -  Pangnga Province -  Thailand,Disaster
12/26/04,Khao Lak -  Khuk Khak Subdistrict -  Takuapa District -  Pangnga Province -  Thailand,Disaster
12/26/04,Koh Phi Phi -  Ao Nang Sub-district -  Muang District -  Krabi Province -  Thailand,Disaster
12/26/04,Koh Phi Phi -  Ao Nang Sub-district -  Muang District -  Krabi Province -  Thailand,Disaster
12/26/04,Pangna Province -  Thailand,Disaster
12/26/04,Phi Phi Island -  Ao Nang -  Muang -  Krabi -  Thailand,Disaster
12/26/04,Phi Phi Island -  Moo 7 -  Ao Nang Sub-district -  Muang District -  Krabi Province -  Thailand,Disaster
12/26/04,Phuket -  Thailand,Disaster
12/26/04,Phuket -  Thailand,Disaster
12/26/04,Phuket -  Thailand,Disaster
12/26/04,Thailand,Disaster
12/26/04,Thailand,Disaster
12/26/04,Thailand,Disaster
12/26/04,Thailand,Disaster
12/28/04,Had Yai District -  Songkhla Province -  Thailand,Disaster
12/28/04,Had Yai District -  Songkhla Province -  Thailand,Disaster
1/15/05,Nai Muang -  Muang -  Nakhon Ratchasima -  Thailand,Drug-Related
1/16/05,68/3 Moo 2 -  Baan Suan -  Muang -  Chonburi -  Thailand,Veh. Accident-Motorcycle
1/25/05,Gulf Of Thailand -  Bo Phud Sub-district -  Koh Samui District -  Surat Thani Province -  Thailand,Maritime Accident
1/25/05,Gulf Of Thailand -  Bo Phud Sub-district -  Koh Samui District -  Surat Thani Province -  Thailand,Maritime Accident
1/25/05,Gulf Of Thailand -  Bo Phud Sub-district -  Koh Samui District -  Surat Thani Province -  Thailand,Maritime Accident
2/10/05,Chiang Mai -  Thailand,Other Accident
3/3/05,Bangkok -  Thailand,Drowning
3/12/05,681 Samsen Road -  Dusit -  Bangkok -  Thailand,Veh. Accident-Pedestrian
3/14/05,Bang Lamung -  Chonburi -  Thailand,Drowning
4/6/05,Phuket -  Thailand,Veh. Accident-Motorcycle
4/22/05,Mittrapap Road -  Pak Chong -  Nakorn Ratchasima -  Thailand,Veh. Accident-Auto
4/25/05,Bangkok -  Thailand,Suicide
5/25/05,Krasang District -  Buriram Province -  Thailand,Homicide
7/11/05,Bang Lamung -  Chonburi -  Thailand,Suicide
7/24/05,Buntharik Hospital -  200 Moo 1 -  Phonngam -  Buntharik -  Ubon Ratchathani -  Thailand,Veh. Accident-Motorcycle
8/8/05,8/1 Loi Khroh Rd. -  Changlkan -  Chiang Mai -  Thailand,Drug-related
9/23/05,116 Moo 6 -  Patan Mueang -  Lopburi -  Thailand,Veh. Accident-Auto
9/23/05,116 Moo 8 -  Patan Mueang -  Lopburi -  Thailand,Veh. Accident-Auto
10/3/05,31-33 Thapae Rd. Soi 3 Muang -  Chiang Mai -  Thailand,Drug-Related
10/4/05,Industrial Estate -  Moo 5 -  Tungsukhla -  Sriracha -  Chonburi -  Thailand,Veh. Accident-Motorcycle
10/19/05,Rasada Road -  Tap Tieng -  Muang District -  Trang Province -  Thailand,Veh. Accident-Other
11/17/05,Muang -  Nong Khai -  Thailand,Homicide
12/27/05,Ramkhamhaeng Rd. -  Min Buri -  Bangkok -  Thailand,Veh. Accident-Auto
1/1/06,Chiang Rai -  Chiang Rai -  Thailand,Other Accident
1/2/06,Pahya Thai -  Bangkok -  Thai,Suicide
1/9/06,Din Daeng -  Bangkok -  Thailand,Other Accident
1/17/06,Nong Prue -  Banglamung Chon Buri,Suicide
1/18/06,Hat Kham -  Muang -  Nongkhai -  Thailand,Homicide
4/23/06,Bangkok -  Thailand,Homicide
5/17/06,Soi Ngam Du Plee -  Thung Maha Mek -  Sathon -  Bangkok -  Thailand,Suicide
5/28/06,Chiang Mai -  Thailand,Veh. Accident-Motorcycle
5/30/06,Chonburi -  Thailand,Drug-Related
6/11/06,Bang Lamung -  Chonburi -  Thailand,Veh. Accident-Motorcycle
6/24/06,Phuket -  Thailand,Drowning
7/2/06,Sridonchai Road -  Thailand,Homicide
7/20/06,700 Moo 8 Phasali District -  Thailand,Veh. Accident-Motorcycle
8/2/06,Bang Kor -  Thailand,Suicide
8/4/06,Mak Keng -  Muang -  Udon -  Thailand,Suicide
9/2/06,Bleft City Tower -  Thailand,Suicide
9/9/06,Mae Rim Road -  Chiang Mai -  Thailand,Veh. Accident-other
9/15/06,Hat Yai -  Songkhla -  Thailand,Terrorist Action
9/29/06,Chaing Mai -  Thailand,Homicide
11/2/06,Udon Thani -  Thailand,Other Accident- fall
11/5/06,Thialand,Suicide
11/16/06,Patttaya -  Thailand,Other Accident - fall
11/25/06,Hayachi Hill- Patak Road -  Phuket -  Thailand,Veh. Accident-Motorcycle
1/9/07,Saraburi -  Thailand,Suicide
2/8/07,Moo 1 -  Pak Tho -  Ratchaburi -  Thailand,Veh. Accident-Train
3/30/07,Maesai-chiang Saen Rd. -  Chiang Rai -  Thailand,Veh. Accident-Auto
4/28/07,69 Moo 2 -  Muang Chonburi -  Chonburi -  ThailandåÂ‰ÛÊ,Veh. Accident-Motorcycle
5/1/07,Bang Na-trad Road -  Racha Thewa -  Bang Plee -  Samut Krakan -  Thailand,Veh. Accident-Pedestrian
7/9/07,Maesai-chiang Saen Road -  Chiang Rai -  Thailand,Veh. Accid-Auto
7/19/07,Ratchaburi -  Thailand,Homicide
8/4/07,Vachara Road -  Krabi Yai Subdistrict -  Muang -  Thailand,Veh. Accid-Auto
9/11/07,Sangkhla Buri -  Kanchanaburi -  Thailand,Homicide
9/16/07,Phuket International Airport -  Village 6 -  Maikhao Subdistrict -  Thalang -  Phuket -  Thailand,Air Accident
9/16/07,Phuket International Airport -  Village 6 -  Maikhao Subdistrict -  Thalang -  Phuket -  Thailand,Air Accident
9/16/07,Phuket International Airport - moo 6 -  Maikhao Subdistrict -  Phuket Thailand,Air Accident
9/16/07,Village 6 -  Maikhao Subdistrict -  Phuket -  Thailand,Air Accident
9/16/07,Village 6 -  Maikhao Subdistrict -  Thalang -  Phuket -  Thailand,Air Accident
9/16/07,Village 6 -  Maikhao Subdistrict -  Thalang -  Phuket -  Thailand,Air Accident
9/30/07,Sathon District -  Bangkok -  Thailand,Suicide
9/30/07,Sathon District -  Bangkok -  Thailand,Suicide
10/2/07,åÂ‰ÛÊbang Lamung -  Chonburi -  Thailand,Suicide
10/10/07,Wattana District -  Bangkok -  Thailand,Suicide
10/10/07,åÂ‰ÛÊratchathewi -  Bangkok -  Thailand,Suicide
10/29/07,Nakhon Pathom -  Thailand,Suicide
11/21/07,Km1 Sattahip District -  Chonburi -  Thailand,Veh. Accid-Auto
11/24/07,Lamung -  Chonburi -  Thailand,Other Accident
12/3/07,Bangkok Expressway -  Nonthaburi -  Bangkok -  Thailand,Veh. Accid-Auto
1/14/08,Bangkok -  Thailand,Suicide
2/26/08,Parachuabkerekan -  Thailand,Other Accident
3/22/08,Maichiang Mai -  Thailand,Execution
4/8/08,Phuket -  Thailand,Suicide
4/18/08,Pattaya Route 2 Road -  Nong Prue -  Chon Buri -  Thailand,Veh. Accid-Motorcy.
4/18/08,Phitsanulok-uttaradit Road -  Moo 5t -  Phitsanulok -  Thailand,Veh. Accid-Bus
5/19/08,Phuket -  Thailand,Suicide
5/31/08,Kanchanaburi -  Thailand,Other
6/6/08,Bangkok -  Thailand,Other
6/15/08,Bangkok -  Thailand,Homicide
7/16/08,Bang Lamung -  Chonburi -  Thailand,Suicide
7/18/08,Kratoo District -  Phuket -  Thailand,Homicide
9/18/08,Suphan Buri -  Thailand,Veh. Accid-Auto
9/23/08,Muang Phuket -  Thailand,Drowning
10/10/08,Muang -  Chiang Mai -  Thailand,Veh. Accid-Motorcy.
10/21/08,Wattana -  Bangkok -  Thailand,Suicide
11/9/08,Sukhothai -  Thailand,Other Accident
11/20/08,Chonburi -  Thailand,Suicide
11/21/08,Bang Lamung -  Chonburi -  Thailand,Veh. Accid-Motorcy.
1/16/09,Bangkok -  Thailand,Maritime Accident
2/2/09,Bangkok -  Thailand,Other Accident
3/12/09,Meuang -  Kanjanaburi -  Thailand,Veh. Accid-Motorcy.
3/25/09,Muang District -  Surin -  Thailand,Other Accident
4/13/09,Pasri Charoen -  Bangkok -  Thailand,Suicide
5/22/09,Bangkok -  Thailand,Suicide
6/19/09,Pattaya -  Chon Buri -  Thailand,Suicide
7/19/09,Koh Pangan District - Suratthani Province -  Thailand,Drowning
7/31/09,Phrae -  Thailand,Suicide
8/3/09,Muang District - Phuket -  Thailand,Suicide
8/4/09,Muang - Phuket -  Thailand,Suicide
8/4/09,Muang - Phuket -  Thailand,Suicide
8/18/09, -  Thailand,Veh. Accid-Auto
8/18/09,Bang Lamung - Pattaya - Chonburi -  Thailand,Veh. Accid-Auto
8/29/09,Lamphun - Lamphun -  Thailand,Veh. Accid-Motorcy.
10/4/09,Chumphon -  Thailand,Veh. Accid-Auto
10/5/09,Muang - Uttaradit -  Thailand,Veh. Accid-Motorcy.
10/15/09,Chiang Mai -  Thailand - Chiang Mai - Chiang Mai -  Thailand,Other Accident
10/31/09,Bang Kapi - Bangkok -  Thailand,Other Accident
10/31/09,Muang Chiang Mai -  Thailand,Other Accident
11/7/09,Muang  - Chiang Mai -  Thailand,Drowning
11/19/09,Banglamung - Chon Buri -  Thailand,Suicide
11/23/09,Chiang Mai -  Thailand,Other Accident
12/1/09,Surat Thani -  Thailand,Veh. Accid-Motorcy.
1/27/10,Klongtoey - Bangkok -  Thailand,Other Accident
2/5/10,Rawai subdistrict - Muang - Phuket - Bangkok -  Thailand,Suicide
2/8/10,Bangkok -  Thailand,Suicide
3/13/10,Nakluea -  Bang Lamung - Chonburi -  Thailand,Veh. Accid-Motorcy.
3/18/10,Chiang Mai - Chiang Mai -  Thailand,Drug-Related
3/22/10,Pa Phayom -   - Phatthalung -  Thailand,Veh. Accid-Auto
4/8/10,Hua Mark Subdistrict - Bangkok -  Thailand,Other Accident
4/16/10,Muang - Udon Thani -  Thailand,Suicide
4/23/10,Banglamung District - Chon Buri -  Thailand,Suicide
4/28/10,Wang Thong Lang - Bangkok -  Thailand,Suicide
5/7/10,A. Hangdong - Chiang Mai -  Thailand,Veh. Accid-Motorcy.
5/16/10,Nakornsawan -  Thailand,Veh. Accid-Auto
5/21/10,Muang  - Kampaengphet -  Thailand,Veh. Accid-Auto
6/11/10,Muang - Kanchanaburi -  Thailand,Veh. Accid-Motorcy.
6/29/10,Sattahip - Chonburi -  Thailand,Suicide
8/6/10,Chiang Mai - Chiang Mai -  Thailand,Other Accident
8/14/10, Rawai -  Muang - Phuket -  Thailand,Homicide
8/24/10,Banglamung -  Chon Buri -  Thailand,Other Accident
8/28/10,Bang Lamung -  Chonburi -  Thailand,Suicide
9/12/10,Khlongtoei -  Bangkok -  Thailand,Suicide
9/14/10,Bang Lamung -   Chonburi - Chonburi -  Thailand,Veh. Accid-Motorcy.
9/16/10,Bangkok -  Thailand,Veh. Accid-Auto
10/1/10, Kao Samui District -  Surat Thani -  Thailand,Suicide
10/27/10,Muang -  Phuket -  Thailand,Suicide
11/1/10,Bang Lamung -  Chonburi -  Thailand,Other Accident
11/9/10,Khlong Toei -  Bangkok -  Thailand,Suicide
11/21/10,Pakchong -  Nakhon Ratchasrima -  Thailand,Veh. Accid-Auto
12/3/10, T. Umpang -  Tak -  Thailand,Veh. Accid-Motorcy.
12/5/10,Changhan -  Roi Et -  Thailand,Veh. Accid-Motorcy.
12/28/10,Bang Lamung -  Chonburi -  Thailand,Veh. Accid-Motorcy.
2/5/11,Phromkhiri -  Nakhon Si Thammarat -  Thailand,Drowning
2/12/11,Pak Chong -  Nakhon Ratchasima -  Thailand,Veh. Accid-Motorcy.
2/24/11,A. Wichianburi -  Phetchabun -  Thailand,Veh. Accid-Other
4/1/11,Chiang Mai -  Thailand,Suicide
4/11/11,Muang -  Nakhon Ratchasima -  Thailand,Other Accident
4/17/11,Bang Lamung -  Chonburi -  Thailand,Suicide
5/10/11,Chiang Mai -  Thailand,Veh. Accid-Motorcy.
5/13/11,Bang Lamung -  Chonburi -  Thailand,Suicide
7/14/11,Muaeng -  Phuket -  Thailand,Suicide
7/17/11,Muang -  Chiang Mai -  Thailand,Veh. Accid-Motorcy.
9/7/11,Muang -  Chiang Mai -  Thailand,Suicide
9/25/11,Muang -  Nakhon Ratchasima -  Thailand,Other Accident
9/26/11,Phayao -  Thailand,Other Accident
9/28/11,Nakhon Sawan -  Thailand,Suicide
10/4/11,Chang Mai -  Thailand,Other Accident
11/15/11,Mueang Rayong -  Rayong -  Thailand,Other Accident
12/14/11,Bang Khen -  Bangkok -  Thailand,Other Accident
12/22/11,Ko Samui -  Surat Thani -  Thailand,Veh. Accid-Motorcy.
1/13/12,Chonburi -  Chonburi -  Thailand,Homicide
1/21/12,Bang Lamung -  Chonburi -  Thailand,Suicide
1/31/12,Mueang -  Samutsakorn -  Thailand,Vehicle Accident - Auto
2/13/12,Klong Toey Nua -  Bangkok -  Thailand,Homicide
3/12/12,Lat Krabang -  Bangkok -  Thailand,Suicide
3/21/12,Chiang Rai -  Chiang Rai -  Thailand,Suicide
4/1/12,Bang Lamung -  Chonburi -  Thailand,Suicide
4/10/12,Chang Phuak -  Chiang Mai -  Thailand,Other Accident
4/15/12,Muang -  Nong Khai -  Thailand,Vehicle Accident - Auto
4/15/12,Muang -  Nong Khai -  Thailand,Vehicle Accident - Auto
4/20/12,Koh Samui -  Surat Thani -  Thailand,Drowning
4/21/12,Hua Hin -  Prachuap Khirikhan -  Thailand,Vehicle Accident - Motorcycle
5/24/12,Khlong Toei -  Bangkok -  Thailand,Other Accident
5/30/12,A. Hang Dong -  Chiang Mai -  Thailand,Homicide
6/9/12,Muang -  Sakon Nakorn -  Thailand,Other Accident
6/12/12,Kathu -  Phuket -  Thailand,Drowning
6/24/12,A. Hangdong  -  Chiang Mai -  Thailand,Other Accident
7/20/12,Kathu -  Phuket -  Thailand,Vehicle Accident - Motorcycle
7/30/12,Mueang -  Udon Thani -  Thailand,Suicide
8/13/12,Chiang Mai -  Thailand,Other Accident
9/3/12,Kathu -  Phuket -  Thailand,Suicide
9/10/12,Mueang Kanchanaburi -  Kanchanaburi -  Thailand,Vehicle Accident - Motorcycle
9/10/12,Prawet -  Bangkok -  Thailand,Suicide
11/14/12,A. Muang -  Chiang Mai -  Thailand,Vehicle Accident - Motorcycle
11/19/12,A. Wichianburi -  Phetchabun -  Thailand,Vehicle Accident - Motorcycle
11/23/12,Koh Samui -  Surat Thani -  Thailand,Vehicle Accident - Motorcycle
11/26/12,Bangkok -  Thailand,Vehicle Accident - Motorcycle
12/8/12,Prachathipat -  Thanyaburi -  Thailand,Drug-Related
12/16/12,A. Muang -  Kamphaeng Phet -  Thailand,Vehicle Accident - Auto
12/20/12,Rawai -  Mueang Phuket -  Thailand,Vehicle Accident - Motorcycle
1/26/13,A. Muang -  Chiang Rai -  Thailand,Veh. Accid-Motorcy.
1/30/13,Mueang -  Nakhon Ratchasima -  Thailand,Veh. Accid-Auto
2/1/13,A. Muang -  Chiang Mai -  Thailand,Veh. Accid-Motorcy.
2/6/13,Lamlukka -  Phathumthani -  Thailand,Veh. Accid-Motorcy.
2/8/13,Phuket -  Thailand,Drug-Related
2/11/13,Phuket -  Thailand,Veh. Accid-Motorcy.
3/8/13,Pak Kret -  Nonthaburi -  Thailand,Veh. Accid-Motorcy.
3/28/13,A.Muang -  Chiang Mai -  Thailand,Veh. Accid-Motorcy.
4/21/13,Bangkok -  Thailand,Drug-Related
5/28/13,Krabi -  Thailand,Drowning
6/1/13,A.Jom Thong -  Chiang Mai -  Thailand,Drowning
6/3/13,A. Mae Lao -  Chiang Rai -  Thailand,Veh. Accid-Motorcy.
6/15/13,Phuket -  Thailand,Veh. Accid-Motorcy.
6/16/13,Pittsanulok -  Thailand,Veh. Accid-Auto
7/3/13,Si Racha District -  Chon Buri -  Thailand,Suicide
7/6/13,Bangna -  Bangkok -  Thailand,Homicide
7/7/13,Mueang Phuket -  Phuket -  Thailand,Drowning
7/31/13,Mueang Krabi District -  Krabi -  Thailand,Homicide
8/11/13,Koh Chang -  Trat -  Thailand,Drug-Related
8/26/13,Silom -  Bang Rak -  Bangkok -  Thailand,Drowning
8/29/13,Nong Prue -  Bang Lamung -  Chon Buri -  Thailand,Homicide
11/19/13,Surat Thani -  Thailand,Drug-Related
1/7/14,Mueang Krabi - Krabi,Veh. Accid-Auto
1/11/14, Banglamung - Chonburi,Homicide
1/11/14, Banglamung - Chonburi,Homicide
1/16/14,Chiang Mai,Veh. Accid-Motorcy.
1/17/14,A. San Khampang - Chiang Mai,Veh. Accid-Motorcy.
1/21/14,Ratchaburi,Veh. Accid-Auto
2/2/14,A.Muang - Chiang Mai,Other Accident
2/19/14,Bangkok,Suicide
2/22/14,Ranong,Suicide
2/28/14,Bang Lamung - Chon Buri,Suicide
3/17/14,Bangkok,Veh. Accid-Motorcy.
3/17/14,Bangkok,Suicide
4/7/14,Bang Na - Bangkok,Suicide
4/28/14, Chiang Dao  - Chiang Mai,Veh. Accid-Motorcy.
5/2/14,Bang Lamung  - Chon Buri,Veh. Accid-Motorcy.
5/2/14,Ratchaburi,Veh. Accid-Motorcy.
5/26/14,Banglamung - Chonburi,Veh. Accid-Motorcy.
5/29/14, Bangkok,Other Accident
6/7/14,Tak - Tak,Veh. Accid-Auto
6/7/14,Tak - Tak,Veh. Accid-Auto
6/7/14,Tak - Tak,Veh. Accid-Auto
6/25/14,Ko Samui District - Surat Thani,Drug-Related
7/15/14,Mueang - Ubon Ratchathani,Suicide
7/17/14,A. Muang - Chiang Mai,Veh. Accid-Pedestr.
7/27/14,A. Muang - Chiang Mai,Other Accident
8/11/14,Chiang Rai,Veh. Accid-Motorcy.
8/15/14,A. Mae Rim - Chiang Mai,Drug-Related
8/22/14,Moo Mon -  Mueang -  Udon Thani,Veh. Accid-Other
8/24/14,Bophut -  Koh Samui - Surat Thani,Veh. Accid-Motorcy.
8/29/14,Ban Dan District  - Buri Ram,Suicide
9/4/14,Mueang Nakhon Ratchasima District - Nakhon Ratchasima,Veh. Accid-Motorcy.
9/12/14,Khlong Toei - Bangkok,Suicide
9/22/14,Bang Lamung - Chonburi,Suicide
9/22/14,Klongton - Bangkok,Suicide
10/31/14,Klongtoey Nua -  Wattana - Bangkok,Veh. Accid-Motorcy.
11/5/14, -  Thailand,Suicide
11/7/14,Non Din Daeng District - Buriram,Suicide
11/9/14,Paknam -  Krabi,Veh. Accid-Motorcy.
11/12/14,Udon Thani,Veh. Accid-Motorcy.
11/16/14,Tardthong -  Mueang - Yasothon,Homicide
11/21/14, A. Pasang -  Lamphun,Veh. Accid-Other
12/8/14,Phe -  Mueang Rayong - Rayong,Drowning
12/15/14,Khlong Toei District - Bangkok,Drug-Related
1/24/15,Vadhana District -  Bangkok,Homicide
1/25/15,Phra Chomklao Hospital -  Petchaburi,Veh. Accid-Auto
2/2/15,Taladyai -  Muang -  Phuket,Suicide
2/3/15,Bang Lamung District -  Chonburi,Suicide
2/11/15,Lumpini Sub-district - Pathum Wan -  Bangkok,Suicide
3/6/15,T. Chang Moi A. Muang -  Chiang Mai,Drug-Related
3/10/15,T. Chang Moi A. Muang -  Chiang Mai,Veh. Accid-Motorcy.
3/13/15,T. Chang Moi A. Muang -  Chiang Mai,Veh. Accid-Motorcy.
3/17/15,Klongtoey Nua -  Wattana -  Bangkok,Drug-Related
3/17/15,Muang District -  Nonthaburi,Suicide
4/7/15,Pathumwan Distrist -  Bangkok,Drug-Related
4/22/15,Doi Saket District -  Chiang Mai,Suicide
5/17/15,Mueang Nakhon Ratchasima District -  Nakhon Ratchasima,Veh. Accid-Motorcy.
6/24/15,Khlong Toei Nuea -  Vadhana -  Bangkok,Veh. Accid-Motorcy.
7/3/15,Koh Chang -  Trat,Drowning
7/12/15,Prachuap Khiri Khan,Veh. Accid-Motorcy.
7/14/15, Mueang - Chonburi,Suicide
7/16/15,Bangkok,Other Accident
9/20/15,Chiang Mai,Drug-Related
9/28/15,Chiang Mai,Suicide
10/19/15,Nakorn Pathom,Veh. Accid-Motorcy.
10/20/15,Chiang Mai,Veh. Accid-Auto
11/8/15,Mueang - Surat Thani,Veh. Accid-Auto
11/30/15,Chiang Mai,Suicide
12/1/15,Prachin Buri,Veh. Accid-Pedestr.
1/2/16,Mueang - Ubon Ratchathani,Veh. Accid-Motorcy.
1/16/16,Bangkok,Veh. Accid-Pedestr.
1/16/16,Phuket ,Other Accident
1/20/16,Phetchaburi,Veh. Accid-Motorcy.
1/28/16,Surat Thaini,Drowning
1/30/16,Chiang Mai,Suicide
2/8/16,Bangkok,Other Accident
3/3/16,Chiang Mai,Suicide
3/5/16,Phuket,Suicide
3/27/16,Bangkok,Suicide
3/27/16,Chiang Mai,Other Accident
4/5/16,Nonthaburi,Drowning
4/26/16,Chon Buri,Suicide
5/1/16,Pattaya ,Veh. Accid-Pedestr.
6/30/16,Pattaya,Veh. Accid-Pedestr.
7/9/16,A.San Kham Phaeng -  Chiang Mai,Veh. Accid-Motorcy.
7/20/16,Padad A. Muang -  Chiang Mai,Homicide
7/24/16,Mueang Saraburi District  -  Saraburi Province,Veh. Accid-Motorcy.
8/1/16,Mueang -  Trang,Undetermined/unknown
9/2/16,Village No. 1  -  Sattathip District -  Chon Buri Province,Veh. Accid-Motorcy.
9/7/16,A. Muang -  Chiang Rai,Drowning
9/8/16,Nai Mueang -  Mueang -  Chaiyaphum,Homicide
9/17/16,T. Chang Pueak -  A. Muang -  Chiang Mai,Suicide
9/30/16,Khlong Toei District -  Bangkok,Suicide
10/11/16,Phaktop Sub-district -  Nong Han District -  Udon Thani,Other Accident
10/17/16,Karon -  Phuket,Suicide
10/19/16,Mueang Surat Thani District -  Surat Thani,Veh. Accid-Motorcy.
12/11/16,A. Muang -  Phitsanulok ,Suicide
12/16/16,Bang Lamung District - Chonburi,Suicide
12/20/16,Rawai -  Meuang -  Phuket,Suicide
